Value,Value Counts
"128,480,000",1
1.63,1
"6,538,000",1
"3,735,000",1
"45,100",1
"4,300",1
"80,201",1
814,1
"433,500,000",1
"1,256",1
"2,990,000",1
"1,299,000",1
"400,735",1
"16,308",1
"9,485",1
"230,496,000",1
"106,350,000",1
"17,991",1
"18,693,000",1
"654,072",1
97.5,1
"350,427,000",1
"4,934,000",1
"240,187",1
"8,086",1
"20,376",1
0.6,1
"15,402,000",1
"17,880",1
"141,300,000",1
"10,841",1
3.73,1
"3,404,542",1
"104,500,000",1
473,1
"72,738,000",1
"4,956,948",1
"3,967",1
3.35,1
268,1
"1,677,000",1
653,1
"9,101,004",1
"1,193",1
"1,673,000",1
"18,671,995",1
"26,753",1
544,1
"1,978",1
"65,842",1
"5,910",1
"151,760",1
"23,246,453",1
"1,876,000",1
"301,000",1
"1,569",1
"86,408",1
"9,419,000",1
"41,447,000",1
"136,943",1
"1,227",1
"488,840",1
15.3,1
"54,740,000",1
830,1
"219,943",1
"12,468",1
"2,588,000",1
"13,376,000",1
"5,750,000",1
19.9,1
2.24,1
336,1
"10,152",1
"3,293,000",1
"5,818",1
"350,200",1
"759,491",1
"47,444",1
"94,792,500",1
"20,787",1
"9,501",1
"33,878,000",1
"1,558,000",1
"66,964",1
"6,510,000",1
"6,354",1
"10,285,000",1
6.8,1
249,1
"239,773",1
"1,466,345",1
"1,165,080,000",1
"284,938,000",1
586,1
"139,473",1
"38,030,000",1
"72,185",1
"128,100,000",1
"629,367",1
"54,268",1
"30,096,440",1
"232,720",1
54.9,1
"1,388",1
"227,200",1
"50,318,012",1
"1,527,000",1
"6,237",1
"3,470",1
"167,670",1
"2,990",1
"204,000",1
"785,200,000",1
592,1
"127,671",1
"2,889,000",1
"2,843,000",1
"2,014,279",1
"47,414",1
"1,181,492",1
"103,260",1
"10,276",1
"2,224,000",1
"1,533,000",1
"309,202",1
"17,900",1
"81,020,000",1
"23,184,000",1
"19,213,000",1
"412,537",1
"4,061,000",1
"1,124,200,000",1
"471,697",1
"1,067,000",1
"490,000",1
"4,320,000",1
"3,385",1
"8,855",1
"5,230",1
"1,165",1
"99,833",1
"272,684,035",1
45.8,1
"6,201",1
"18,801,000",1
"1,410,754",1
"18,369",1
"59,569",1
"270,155",1
"712,373",1
"3,733",1
"3,658",1
"672,000",1
602,1
"2,911,000",1
24.1,1
"1,280",1
"2,018,975,000",1
"2,022,000",1
"65,988,000",1
"71,239",1
"17,585",1
"154,687",1
"62,179",1
"99,777",1
309,1
"7,602",1
"31,453",1
16.77,1
"163,054",1
77.5,1
"30,270",1
"6,576",1
"2,478",1
486,1
"60,962,000",1
"121,800",1
"7,976",1
541,1
"69,664",1
"66,067",1
"53,800",1
53.3,1
"22,800",1
"5,189",1
"1,392,000",1
"1,295",1
"1,179,079",1
"599,109",1
"20,384,130",1
"901,580",1
"2,850",1
"78,979",1
"53,172",1
"21,750,000",1
"259,875,000",1
"116,600,000",1
"2,696,129",1
"24,001,000",1
"13,409,000",1
"3,877",1
"18,199",1
"3,145",1
"277,944",1
"8,186,000",1
"28,175,000",1
"366,928,000",1
"4,699,000",1
313,1
"356,086",1
"25,700,000",1
"298,775,000",1
"259,073",1
"13,292",1
"916,070",1
"31,134,000",1
"24,586",1
"162,951",1
"191,204",1
"4,476,000",1
"22,388",1
"18,280,000",1
"4,610,000",1
"1,065,610",1
822,1
"337,970,000",1
"4,440,000",1
"38,241",1
"818,000",1
"1,489,000",1
"555,048",1
"41,352,000",1
28.7,1
"11,570",1
"3,375,000",1
"490,515",1
"5,257,632",1
43.2,1
"100,498",1
"476,871",1
"8,785,764",1
"41,215,000",1
"1,526,775",1
"44,020",1
"325,703,000",1
"89,600",1
"55,800",1
22.3,1
"10,943,000",1
"18,464",1
"3,248,720",1
485,1
"1,359",1
"8,908",1
"320,355,000",1
"305,000",1
4.86,1
"336,400",1
"13,630",1
"350,934",1
"4,987",1
"812,500",1
"8,894",1
"7,530,000",1
"80,580,000",1
"39,121,000",1
535,1
"4,620,000",1
"8,183",1
"83,425,000",1
"11,121",1
"7,793,000",1
9.6,1
"1,905,000",1
"190,191",1
"295,252,242",1
"44,334",1
"45,018,000",1
"6,189,000",1
"21,081,000",1
"158,007",1
"22,138,507",1
294,1
"2,318,004,000",1
"5,110,000",1
"11,506,000",1
"3,298,000",1
"1,481",1
"52,312",1
"1,540,000",1
"695,000",1
"374,342",1
"4,367",1
"269,994",1
"6,235,000",1
"6,346",1
"22,198",1
"130,913,880",1
"309,030",1
"25,757",1
"320,831",1
"2,749",1
"91,193,000",1
"456,566",1
"1,630",1
"494,391",1
"1,062,519",1
"4,592,000",1
"3,490",1
"19,921",1
"3,743,280",1
"3,679,000",1
"2,871",1
"463,000",1
"558,000",1
"5,887",1
568,1
"684,329",1
"5,033,000",1
"2,068",1
"16,635",1
"64,355",1
"107,332",1
"22,100",1
"228,627",1
"630,338",1
"81,503",1
"7,635,000",1
"4,559,655",1
"4,917",1
"1,205,017",1
"2,461,000",1
"881,384",1
"4,060",1
"8,375",1
"52,317",1
"39,900",1
"507,230,000",1
"6,386",1
"8,125",1
40.2,1
77.6,1
"909,002",1
"29,077,000",1
"14,883",1
"91,129,990",1
"11,837",1
"28,600,000",1
"23,772",1
1.98,1
"113,050",1
"17,610",1
"1,441,000",1
"1,863,000",1
"1,901",1
"32,700",1
"697,330",1
61.9,1
849,1
"903,619",1
"1,146,750,000",1
"1,453,000",1
251,1
"22,433",1
159.7,1
"1,776,000",1
0.83,1
"72,558,000",1
"6,040",1
"1,435,000",1
"10,881,000",1
"36,609",1
"990,747",1
"1,351",1
"23,056,830",1
"12,555,000",1
"82,462,010",1
"826,395,000",1
"8,673,392",1
"92,876",1
"68,793",1
"25,300,000",1
"1,273,738",1
"4,617,000",1
"2,072,000",1
"11,027",1
"82,900,000",1
"3,198,000",1
"132,843",1
"4,131",1
"11,600",1
166.2,1
"24,751",1
"1,384,000",1
"269,454",1
98.3,1
"424,603",1
802,1
"1,576,254",1
"223,531",1
"3,062,500",1
"1,376",1
"162,349",1
"26,356",1
"5,971",1
"247,520,000",1
"1,148",1
"182,250,000",1
"114,781,000",1
"49,157",1
90.2,1
"28,887",1
28.6,1
"5,919,000",1
"1,111",1
"933,000",1
"1,049,000",1
"450,783,000",1
"442,189",1
"48,744,000",1
"128,055,000",1
"71,900",1
"2,088",1
"3,171,000",1
"1,872",1
"160,371",1
"65,048,950",1
"285,363",1
"3,396,000",1
"26,334,000",1
999,1
"82,200",1
"312,000,000",1
693,1
80.4,1
"941,000",1
"35,200",1
"116,787",1
"125,517",1
"352,764,183",1
"237,594,000",1
401,1
"21,099",1
236,1
"31,081",1
201,1
"4,956",1
"92,900,000",1
"242,000",1
"1,233",1
"1,693,305,000",1
"1,075,047,531",1
"3,045,000",1
"2,818",1
"6,014",1
1.89,1
"21,678",1
"868,000",1
"2,308",1
"75,318",1
161.6,1
"106,320",1
"80,885",1
"409,997,154",1
"1,964",1
"28,577,000",1
"13,922,000",1
78.2,1
"273,000,000",1
431,1
"5,115,000",1
"1,904,000",1
"2,977",1
"263,000",1
"22,466,540",1
"166,588",1
"3,834,855",1
"276,250,000",1
"79,658,000",1
"45,214",1
"332,658",1
"3,541",1
"15,439",1
"4,622,860,000",1
"4,746",1
"2,172,000",1
"41,630,000",1
"2,688,000",1
"1,361,920,000",1
2.36,1
"87,798,000",1
"7,632",1
"1,567",1
"16,672",1
"74,076,000",1
"85,800",1
"154,945",1
"80,873",1
"104,360,000",1
"1,341,230",1
"2,323,000",1
"722,000",1
"7,857,195",1
"1,874",1
"44,782",1
"2,926",1
"58,995,000",1
"831,000",1
"37,733",1
"141,804",1
"2,905,000",1
"44,187",1
"529,500",1
"141,962",1
"890,560",1
"485,941,000",1
47.6,1
"4,294",1
"1,213,000",1
"18,300",1
"741,300,000",1
"25,750",1
"13,595",1
"61,874",1
"6,342,000",1
32.6,1
"60,750,000",1
"316,142",1
"359,011,000",1
645,1
"112,683,620",1
15.28,1
"113,113",1
"21,025,010",1
"1,883,626",1
"34,838",1
71.4,1
"144,979",1
"41,380,050",1
"1,439,000",1
"5,388,000",1
"233,561",1
88.7,1
"4,060,000",1
"79,810",1
"78,100",1
"360,360,000",1
"1,501,040",1
767,1
"6,300,000",1
"3,486",1
"31,742",1
"10,613",1
"4,725,000",1
45.9,1
"12,760,000",1
"5,032",1
"7,010,000",1
"3,432,987",1
58.6,1
"59,942,000",1
"1,138,103",1
"446,464,000",1
"7,227,000",1
"2,529",1
166.7,1
"1,705,938",1
"5,707,000",1
"58,300",1
"8,684",1
"9,400,000",1
"379,879,000",1
"12,931",1
"1,272",1
"6,800",1
"37,356,000",1
"5,020,000",1
507,1
87.7,1
"14,493",1
"35,181",1
"23,200,000",1
"3,008,000",1
"59,552",1
"636,000",1
"13,959",1
2.44,1
"14,248,000",1
"353,590",1
"5,889",1
"24,006",1
"30,996,000",1
"12,215",1
"59,215",1
"60,306",1
"4,575,000",1
"97,243",1
"3,945",1
"12,943",1
"173,847,298",1
"197,760",1
73.4,1
1.66,1
"23,272,700",1
127.3,1
"342,857",1
"855,331",1
"15,273,958",1
"12,348",1
"3,483",1
"5,227,000",1
"1,279",1
86.1,1
"81,017",1
"3,222,089",1
"55,191",1
"8,532",1
"4,948",1
"54,512,000",1
"2,168,013",1
"3,446",1
"114,880",1
"9,101",1
"990,768",1
"628,817,000",1
"470,033,000",1
"40,371,000",1
"452,921",1
"38,220,000",1
"335,888,000",1
"17,827",1
"6,845,980",1
"118,228,000",1
"2,775,859,000",1
"78,660,000",1
"7,550,000",1
"27,060,000",1
"12,109",1
"26,730",1
"123,829",1
"155,550",1
"267,682",1
"101,594,680",1
"194,500,000",1
"87,300",1
"61,000",1
2.52,1
"83,762",1
3.42,1
"3,437,000",1
"21,590,744",1
"9,600",1
"11,300",1
"267,160",1
"5,010,000",1
"3,235,000",1
"14,075",1
"284,708,000",1
"100,803",1
"1,883,089",1
"1,980",1
"88,717",1
25.9,1
"16,302",1
"1,290,000",1
"7,526",1
"3,626,000",1
"391,490,000",1
"6,400",1
"147,543",1
"21,272",1
"9,838,000",1
"9,181",1
"154,452",1
"1,502,000",1
397,1
"107,761",1
"3,706",1
"19,600,000",1
"120,005,500",1
"53,348",1
55.8,1
"752,847",1
"16,897",1
"3,321",1
656,1
194,1
"3,456,000",1
"1,144",1
"16,210",1
"88,400",1
"21,240,000",1
"24,547",1
"23,889",1
3.86,1
"1,590,400",1
"54,655",1
"1,573,220",1
"22,832",1
"1,643,326",1
"77,098,052",1
"33,665",1
"2,421",1
"9,927",1
"12,384,000",1
"3,306,000",1
"1,184,000",1
"1,393,650,000",1
"14,976",1
"14,820",1
"467,000",1
"2,288,000",1
"21,010,000",1
186.1,1
"18,260,000",1
61.6,1
"39,083,000",1
"3,812",1
"30,238",1
"42,500,000",1
"5,550,000",1
16.53,1
"154,085",1
442,1
"26,472",1
"1,109,006,000",1
"16,745,840",1
2.28,1
"17,091",1
516,1
"4,786",1
"8,477,000",1
"450,565,000",1
"18,033",1
"2,813,000",1
"722,794",1
"61,612",1
"458,332",1
"33,040,000",1
"6,842",1
"2,531,000",1
"70,500",1
"2,368,000",1
"7,613",1
"3,825,000",1
"58,470,000",1
"53,360",1
"101,256",1
"17,535",1
"2,101",1
"1,756,000",1
"3,388,265,000",1
"890,000",1
"16,941,244",1
995,1
"24,197",1
"24,895,000",1
"76,118",1
"2,042,000",1
"218,723",1
"7,344,715",1
84.6,1
"1,014,300,000",1
"7,501,000",1
"98,701",1
"128,278",1
"124,700",1
"3,288,189",1
"11,433",1
"998,000",1
"11,074",1
"515,984",1
"105,662",1
"225,990,000",1
"20,000,000",1
"130,488,000",1
"172,225,000",1
17.6,1
"841,309",1
"40,194,000",1
636,1
"2,226,000",1
12.2,1
86.5,1
"10,294,000",1
"3,370,000",1
"114,654",1
"17,769,000",1
"50,073",1
"36,186",1
"48,186",1
"27,441",1
"17,263",1
"2,408",1
"1,051,300",1
6.6,1
"125,120,000",1
"32,865",1
"25,200,000",1
"2,671,928,000",1
"128,570,000",1
"11,880,000",1
"59,100",1
"1,327,000",1
"20,587,700",1
"301,450",1
"919,000",1
"8,554",1
"165,533",1
"356,000",1
"300,092,000",1
"56,008",1
"16,215,007",1
"1,964,302",1
"81,449,590",1
"18,297,000",1
"307,625,000",1
"4,888",1
"1,358",1
197,1
"9,945,000",1
"263,595",1
"1,279,395,000",1
84.1,1
"21,804,000",1
"5,658",1
44.1,1
"70,800,000",1
"201,605",1
"15,474,690",1
"34,144,000",1
"2,877",1
22.7,1
"12,300",1
"18,720,000",1
"67,599",1
"281,000",1
"3,002,000",1
"260,850,000",1
"324,938",1
"33,339",1
"40,102",1
"111,491,000",1
"2,676,000",1
"367,972",1
"612,300",1
"61,615,041",1
"11,664,000",1
"32,179",1
"2,330,000",1
"97,850,000",1
5.6,1
"6,755,000",1
"461,378",1
"771,460",1
"6,502",1
"19,592,000",1
"1,061",1
"22,623",1
10.6,1
68.3,1
"58,920,000",1
"2,206",1
"19,103,000",1
"1,230,000",1
"898,000",1
"30,515",1
"18,563",1
"537,700",1
"66,200",1
"22,978,000",1
2.55,1
"139,635,324",1
"5,135,000",1
"18,364,673",1
"3,373,194",1
"154,579",1
"2,881",1
"14,357,000",1
"4,840",1
"2,944,660",1
"134,852",1
"3,981",1
"17,133",1
"271,475",1
"1,740",1
"6,185,000",1
"48,600",1
"23,170",1
"49,857",1
"8,200,000",1
418,1
"5,611",1
"205,152,000",1
"8,194",1
"2,774,000",1
"88,290",1
"5,290,000",1
"8,302",1
51.1,1
"4,454",1
528,1
"11,866,000",1
"6,571",1
1.33,1
"146,500",1
"96,851",1
"3,628",1
"33,794",1
"75,800",1
"24,276,000",1
"6,299,000",1
"14,993",1
"527,000",1
"3,262,500",1
"59,970,000",1
"2,544,000",1
"185,584",1
"49,109",1
"3,531",1
"59,789,000",1
"18,639,000",1
"2,538",1
"52,603",1
"1,925,128",1
"451,697",1
"7,180,000",1
"847,000,000",1
"33,769",1
72.8,1
"2,974,000",1
"28,296",1
"148,910",1
511,1
"347,230",1
"1,912,000",1
"1,520",1
"939,000",1
"329,978",1
"10,473",1
4.15,1
936,1
"12,834",1
"264,048",1
"104,624",1
"80,098,000",1
"5,819,000",1
16.07,1
"274,600,000",1
"2,153",1
"6,140",1
"7,205,000",1
"7,496,316",1
"2,031",1
93.5,1
"2,180",1
"824,000",1
"146,565,590",1
"89,699,000",1
"16,269",1
"16,347",1
"1,599,000",1
"13,006",1
"105,800",1
"14,287,000",1
"227,624,900",1
"3,889",1
"5,517",1
"2,513",1
"38,963,000",1
"737,438",1
7.6,1
"2,072",1
"3,158,000",1
"1,647,869",1
"4,030,000",1
"13,525",1
"629,820,000",1
"25,591",1
"4,415,000",1
546,1
"2,520",1
6.46,1
"15,800",1
"40,920,000",1
"2,607",1
"36,300,000",1
"1,378,000",1
"1,893,604",1
"5,350,000",1
"5,408",1
"4,291",1
"9,376,133",1
"1,899",1
"108,570,000",1
"44,658",1
"64,429",1
"3,725,100",1
"65,210,000",1
302,1
"2,594,000",1
"1,421,750",1
"70,100",1
"3,326,000",1
548,1
"7,695,000",1
"14,233",1
"16,346",1
"1,463,000",1
398,1
"7,051",1
"455,071",1
14.8,1
"1,487,283,000",1
"791,200,000",1
"3,499,000",1
174.1,1
"1,070,000",1
"1,101,093",1
"7,195",1
"18,920,000",1
"369,900",1
0.93,1
"133,013",1
"5,970,000",1
"152,650,000",1
"3,584",1
64.5,1
"73,698",1
"238,301",1
152.4,1
"317,000",1
"7,763,000",1
"2,720,000",1
2.48,1
"913,000",1
"1,978,000",1
"707,000",1
837,1
608,1
"74,590,000",1
93.3,1
"7,318",1
190.4,1
"31,957",1
"6,529",1
"299,750",1
"152,812",1
"1,221,000",1
"8,904,000",1
"2,152",1
"1,164,357",1
"3,996,000",1
"1,294,608",1
"57,900,000",1
663,1
"6,682",1
"1,790",1
110.9,1
"3,052,000",1
"86,768,000",1
"510,400,000",1
"197,608",1
"2,637",1
942,1
"33,596,000",1
848,1
"3,843,000",1
"4,138",1
"128,450",1
"26,200",1
"18,444,000",1
0.88,1
"990,000",1
"216,930",1
"152,125,000",1
"2,962,190",1
738,1
"22,529",1
"6,885,799",1
505,1
"931,923",1
"78,383",1
"81,332,220",1
"1,182,000",1
"944,793",1
"15,154,000",1
"57,880",1
"52,600",1
"1,076,000",1
"601,442",1
"2,671",1
"29,368,380",1
"35,902",1
"38,150,000",1
"8,393",1
"9,150,000",1
"8,740,000",1
"4,108",1
"60,300",1
"4,014",1
13.4,1
"5,491,000",1
"869,597",1
"1,045,004",1
"25,101",1
"37,901,000",1
"3,838,000",1
99.5,1
"148,529",1
"88,855",1
"43,500",1
"2,288",1
"85,200",1
"108,761",1
"118,481,800",1
"1,469",1
"1,738,000",1
"84,960,000",1
"3,881,119,000",1
"1,665",1
"6,403",1
"109,500",1
782,1
"838,960",1
"13,109",1
75.9,1
"11,112,000",1
"21,958",1
"16,587",1
"187,596",1
"861,000",1
"16,800",1
834,1
"59,900",1
"2,055,000",1
"14,656,000",1
"25,522",1
"2,422",1
"12,949,000",1
"1,927",1
"2,089,000",1
"26,680,000",1
"2,535,000",1
"1,089,000",1
"1,868",1
"136,370,000",1
"15,552",1
"2,686,838,000",1
"6,149",1
"1,038,500,000",1
"908,360,246",1
"3,783",1
"1,794,000",1
150.5,1
"1,783,776",1
"56,400,000",1
"2,129",1
"977,479",1
"1,548,000",1
"1,985,912,000",1
737,1
958,1
"1,615,000",1
"338,000",1
"1,286",1
"6,957,160",1
"707,444",1
"145,593,000",1
3.09,1
"1,857,000",1
"4,838,000",1
2.37,1
"1,596",1
"14,635",1
"2,638,000",1
"5,443,000",1
"2,080,000",1
"25,650",1
"18,646",1
"11,828",1
"94,500",1
"3,641,000",1
"485,739",1
"16,600",1
"61,049",1
"1,702,000",1
"1,320",1
"1,847,000",1
"5,578,000",1
"50,299,684",1
"6,758",1
"1,211,000",1
"10,653",1
"3,817",1
"68,831",1
"228,327,303",1
"1,159",1
"406,693",1
"4,828,000",1
"551,904",1
"14,452,000",1
"265,891",1
"32,851",1
"3,215,000",1
"2,301,000",1
"8,022",1
"11,744,000",1
4.4,1
284,1
"525,895",1
114.8,1
71.1,1
"36,420,000",1
"26,972,000",1
"6,700",1
"119,500",1
"549,000",1
"37,900",1
64.7,1
"5,853",1
"45,400",1
"83,519,000",1
"201,510",1
"20,234",1
"78,807,000",1
12.7,1
"785,620",1
"4,221,000",1
"78,232",1
"206,577,000",1
"1,102,484",1
"2,111",1
"504,550",1
"161,247",1
"2,318",1
"1,263",1
"1,198,000",1
"337,857,000",1
"968,000",1
"32,693",1
63.5,1
101.7,1
"3,319",1
"127,637",1
"2,573,000",1
"4,554",1
"14,340,000",1
"28,058",1
"1,973",1
"85,712,000",1
"13,367",1
122,1
50.4,1
"16,960",1
"3,220,000",1
"1,146,185",1
"76,725",1
"5,637",1
"10,693",1
"193,392",1
"136,427,165",1
"728,000",1
"14,129,000",1
"327,818",1
"11,496",1
"243,858",1
"57,922,000",1
"53,185,000",1
"2,195",1
"11,564,000",1
2.47,1
"249,074",1
"5,669",1
"15,520,527",1
"1,822,000",1
"2,624",1
58.7,1
"17,022",1
"2,977,000",1
2.54,1
"91,066,000",1
"326,724",1
"18,532,000",1
97.4,1
432,1
"2,497,000",1
"552,000",1
"5,839,067",1
"3,026",1
"4,563,000",1
"69,114",1
"2,057",1
"81,920,000",1
"25,600,000",1
"1,434",1
"283,418",1
"1,114,290",1
970,1
"4,313,900",1
"13,888",1
"632,999",1
"2,428,000",1
"24,388",1
"39,711",1
"3,907",1
"1,292,000",1
"104,144,480",1
"5,887,000",1
"26,759",1
"696,000",1
"46,402",1
"54,600,000",1
"24,188,820",1
"37,235,000",1
"46,475",1
934,1
"136,220",1
"2,354",1
"122,253",1
691,1
"7,643",1
"2,386",1
"3,217",1
2.57,1
"40,600,000",1
"4,738,915",1
"35,108",1
"70,553",1
"841,670",1
"1,198,450",1
"2,231,000",1
"112,512",1
"53,649",1
"18,126",1
4.38,1
"1,307",1
"2,109,360,000",1
161.8,1
"18,900",1
"18,813,000",1
"1,185",1
"77,105",1
"38,686,000",1
"687,016",1
"3,402,917",1
"232,534",1
"8,692",1
"2,104,000",1
"142,052,000",1
"5,320,000",1
"106,600,000",1
"222,671",1
"4,858",1
48.5,1
"270,011",1
"58,110,000",1
"2,488,384",1
"462,786",1
38.4,1
"777,156",1
"7,077",1
"39,377",1
"153,543",1
"4,622,000",1
"1,291",1
"44,138",1
"3,793,000",1
"3,372",1
"532,965",1
647,1
"1,814",1
"7,323,000",1
"24,656",1
"1,668,000",1
"62,900",1
"34,978,000",1
"4,380,000",1
14.05,1
"6,120,000",1
"1,112,000",1
"41,580,000",1
"45,500",1
"10,575",1
"1,730,000",1
"679,615",1
"1,145,000",1
0.3,1
"6,673",1
"1,354,000",1
"1,202,000",1
"21,300",1
"13,471",1
"34,065",1
"63,827",1
"54,173,000",1
"630,215,000",1
"155,991",1
"665,814",1
"30,426,000",1
62.1,1
"1,325,500",1
"52,453",1
"1,211,704",1
"36,489",1
"957,472,000",1
"910,000",1
598,1
"490,050",1
"407,700,000",1
"52,400,000",1
"56,840,000",1
"3,343,000",1
"14,737",1
"54,894",1
"155,772",1
"29,207",1
"2,039",1
157.7,1
"1,269",1
"116,700,000",1
"4,674",1
504,1
"31,090",1
"2,616,720",1
"8,784",1
"1,871,000",1
"714,000",1
"109,115",1
"100,280",1
"1,260,000",1
"563,200",1
"83,506",1
"68,400",1
"2,691",1
"129,607",1
"59,960",1
"6,134",1
"175,246",1
"101,120",1
"63,840,000",1
"18,900,000",1
"546,000",1
"7,950,000",1
"43,139",1
"94,918",1
"2,464,000",1
"10,052,000",1
52.9,1
"15,230",1
32.2,1
42.2,1
314,1
"4,571,558",1
"3,716,877",1
"9,503,000",1
"384,488",1
"3,638,000",1
"452,492,000",1
"52,740",1
"200,116",1
"1,079,000",1
77.2,1
"5,979",1
"1,418",1
"31,000,000",1
"157,357",1
"87,183",1
"2,234",1
"27,984,000",1
"853,564",1
"1,186,000",1
"558,000,000",1
"194,931,000",1
"40,730,000",1
"4,885,124,000",1
"2,177",1
"28,910,000",1
42.8,1
"3,125",1
"709,800",1
448,1
"1,573,986",1
"18,867,000",1
"261,408",1
"1,097,753",1
"1,796",1
"9,852,000",1
10.3,1
"165,820",1
"279,054",1
"8,886",1
111.8,1
158.3,1
48.3,1
"3,978,000",1
"14,008",1
"105,875,000",1
"885,000",1
"417,095,000",1
"28,338",1
"60,525",1
"572,000",1
"4,185",1
"166,897,200",1
"2,215,000",1
"3,815,000",1
"226,737,776",1
"54,365",1
"19,884",1
"748,000,000",1
"228,857,000",1
"62,300",1
2.33,1
"4,975,000",1
"198,829",1
"25,803,000",1
"8,705,000",1
"4,595",1
"34,707",1
"1,134,000",1
77.4,1
"299,228,000",1
4.65,1
"843,000",1
"1,319,000",1
751,1
"3,540,000",1
"2,295",1
"1,512,000",1
"5,655",1
1.7,1
"7,155,000",1
"116,223,450",1
"240,813",1
"1,390,300",1
"3,420,000",1
"16,530,100",1
"680,741",1
"64,281",1
"7,061",1
198.6,1
"3,125,000",1
"201,388",1
"6,102,000",1
"434,280,000",1
"173,520",1
"52,126,426",1
"1,080,000",1
"8,774",1
"24,948,000",1
"3,029,000",1
"565,552",1
"828,200",1
"6,094,080,000",1
"10,611",1
"1,101",1
"8,419",1
"346,287",1
"1,259,138,000",1
"1,288",1
"109,000",1
"183,830,000",1
82.8,1
"164,924",1
"78,200",1
"11,236",1
"59,724,992",1
"1,514,000",1
"86,350,000",1
"313,000",1
"15,700",1
"8,750",1
"4,163,000",1
"2,256",1
"228,969,000",1
49.9,1
"284,000",1
85.5,1
"81,518,000",1
"4,202",1
"16,158,000",1
"8,599,000",1
"3,043,785",1
"1,623,744",1
"71,987",1
"294,219,000",1
"1,627",1
997,1
"6,214",1
"61,000,000",1
"274,392",1
"8,368",1
"1,278",1
"65,200",1
"134,276",1
"6,381,000",1
"48,995",1
"8,505",1
"993,000",1
"2,029,632,000",1
"172,563",1
"17,890,807",1
"5,659",1
"1,978,704,000",1
"4,602",1
"410,548,000",1
"2,332,000",1
"25,022,000",1
"8,096",1
"1,273,026",1
"43,104,000",1
"52,858",1
6.7,1
"7,240",1
"135,926",1
184.8,1
"66,602",1
"48,160",1
"1,115,000",1
905,1
"76,727",1
"74,442",1
"8,012",1
"217,574",1
"724,715",1
"70,172,000",1
"399,000,000",1
"25,413",1
"736,275",1
"15,228",1
"282,240,000",1
"1,068",1
618,1
"36,680,000",1
"33,129,529",1
836,1
"47,368",1
"1,758",1
"777,000",1
"4,427,937,000",1
"12,460,000",1
98.1,1
"94,547",1
"18,804,000",1
"5,807",1
"102,465,000",1
"373,659,000",1
765,1
"24,362",1
"76,700",1
"3,267",1
"1,846,900",1
266,1
"113,613",1
64.9,1
"1,249",1
"23,646",1
"21,911",1
"27,976",1
"10,389",1
"71,820,000",1
"6,250",1
"5,795,000",1
"48,276",1
"5,310,000",1
"74,100",1
"1,678,265,000",1
"978,035",1
"1,881",1
"2,735,721",1
"19,209,000",1
1.37,1
"117,987,994",1
"853,000",1
"370,017",1
"7,360,000",1
"1,254",1
"11,144",1
"50,186,729",1
"26,492,285",1
"7,011",1
"1,841,000",1
"2,220",1
"48,511,000",1
"24,976,000",1
"7,060,000",1
"486,546",1
"54,500",1
"176,330,000",1
"1,689",1
"4,146",1
"20,454,000",1
3.75,1
"123,420,000",1
"3,834,000",1
11.8,1
273,1
"2,146,000",1
"1,797",1
"134,822",1
"32,689",1
337,1
"7,392",1
"98,278,000",1
"2,128,000",1
"19,177,990",1
"7,517",1
"31,196",1
"17,164,000",1
"89,720,000",1
"433,550,000",1
"2,082",1
"808,000",1
"27,750",1
"36,642",1
"8,050,000",1
"63,738",1
277,1
"136,964",1
"1,208",1
"2,028",1
"157,915",1
"4,754",1
"2,528,000",1
"319,200,000",1
"1,204,023",1
"100,813,579",1
"7,525",1
"1,671,722",1
4.03,1
"392,700,000",1
"1,519",1
"2,665,794,000",1
"13,332,000",1
"133,800",1
640,1
"3,480,714,000",1
"250,507",1
"803,945",1
"134,197,000",1
"47,385",1
"81,963",1
"2,863,174,000",1
"902,411",1
"1,289",1
"434,700,000",1
"4,158,000",1
"1,066,500,000",1
"184,701",1
"2,539",1
"3,434",1
"2,612,159",1
"2,081",1
40.6,1
"177,566",1
"4,496",1
"762,970",1
"22,981",1
409,1
"1,108,000",1
"2,249",1
"3,208",1
"78,936,000",1
"7,680,000",1
"21,854,099",1
58.5,1
"592,000",1
"103,343",1
"1,563,125",1
"2,784",1
857,1
"9,395",1
"1,810,712",1
"6,674",1
"5,615,000",1
"5,363,000",1
"872,125,000",1
"363,150,000",1
66.4,1
"12,205",1
29.6,1
"152,416",1
"1,325,000",1
"32,370,000",1
"6,088,307,000",1
"7,046",1
"20,657",1
"62,362",1
"4,473",1
"901,000",1
"5,651,921",1
545,1
"3,661,880",1
"22,686",1
"5,980,577,000",1
"431,490",1
"344,470",1
"346,660",1
"4,490,000",1
"165,375,000",1
262,1
"133,760,000",1
"251,192,000",1
"41,371",1
"941,893",1
"7,844",1
"12,796",1
"1,602,550",1
"265,482,299",1
"22,278",1
"1,609,462",1
"1,422",1
"59,836",1
"2,395",1
"93,873",1
"4,079,000",1
"756,867",1
"410,710,000",1
47.9,1
12.1,1
"5,880,000",1
"49,362",1
"94,099,188",1
"41,895,000",1
"46,469",1
"5,900,000",1
"1,537,000",1
"237,000",1
"5,530",1
"24,680,000",1
1.8,1
"115,188",1
"112,598",1
"170,543,550",1
"79,057,500",1
"1,870",1
"13,902",1
"23,300",1
"4,048",1
