Value,Value Counts
"1,434",1
30.3,1
"866,622,000",1
"875,000",1
"398,277",1
"19,273",1
"115,316",1
"174,733",1
"2,050,100,000",1
"1,097,782",1
"3,953,000",1
"2,300,000",1
"1,463",1
312,1
"257,300,000",1
"35,591",1
"8,824",1
"580,682,926",1
"820,975,000",1
"5,511,000",1
"6,963",1
"690,749",1
"259,000",1
"2,913",1
"6,125,000",1
"423,345,000",1
"382,500,000",1
"1,681,864",1
"35,640,000",1
"5,905,000",1
"5,515,000",1
"178,873",1
"5,858,528,000",1
"15,687",1
"2,311",1
"364,610,590",1
443,1
"9,444,277",1
"772,431",1
"2,298",1
"645,000",1
"95,173,660",1
"353,000",1
"4,823",1
"2,365,540",1
"504,687",1
"7,095,000",1
"913,373",1
"114,188,195",1
"1,229,600,000",1
"13,789",1
"2,908,500,000",1
"14,625,000",1
"1,742",1
"20,800",1
"12,715",1
"429,234,000",1
"133,520",1
"7,681,000",1
"44,536",1
"8,784",1
428,1
50.1,1
"19,754",1
"21,400",1
"440,259",1
"3,444",1
"193,488",1
"26,812",1
"693,611",1
"53,710",1
587,1
"134,229",1
"149,000",1
"4,590,000",1
"44,175",1
"5,925,000",1
"119,876",1
"934,804",1
"19,861",1
"978,000",1
292,1
"12,470",1
"17,586,741",1
"1,214",1
"24,680,000",1
"34,138",1
3.91,1
"14,451,930",1
"4,514,000",1
"7,497,000",1
"780,388",1
"1,094,759",1
"27,029",1
"1,206,228,000",1
"1,209",1
"10,915,000",1
4.3,1
"86,152",1
"46,698,000",1
"1,305,539",1
"340,425",1
"115,590,024",1
"156,000",1
"673,364",1
"6,175,000",1
"625,968",1
"4,722",1
"14,970",1
"1,991,519,000",1
"266,961",1
"7,204,023",1
"1,445",1
"86,729",1
"6,842,440",1
"1,944",1
"100,413,000",1
"251,767",1
"23,867,000",1
27.9,1
"21,585",1
"486,770,000",1
"206,376",1
"5,133",1
"4,345,110,000",1
"1,159",1
"15,185",1
"6,029,000",1
"1,937,956",1
"977,426",1
"10,418,621",1
"2,301",1
"318,395,000",1
"747,875",1
"18,424",1
"102,430",1
"12,467",1
"7,863,377,000",1
"39,256",1
"1,401,000",1
"2,025",1
"5,828",1
"699,971",1
"863,000",1
"1,173,900,000",1
"3,897,996",1
"7,679,072",1
"424,255,000",1
"46,512,000",1
"49,248,000",1
"328,869",1
"2,051,591,000",1
"832,390",1
3.64,1
"3,558,302",1
"453,257",1
"486,527",1
"3,930,892",1
"34,511",1
2.7,1
"1,003",1
"66,651",1
"132,000",1
"11,072,000",1
"47,715",1
"3,024",1
"301,115",1
"73,738,000",1
"478,800,000",1
"1,868",1
"36,739",1
"435,950",1
"7,726,206",1
"136,797,000",1
"45,264",1
"13,294,751",1
"9,027,587,000",1
"7,782",1
"31,223",1
"239,367",1
"78,143",1
"12,620",1
"10,645,000",1
"66,969",1
"62,244,000",1
"3,520,000",1
"11,780",1
"1,083,278,000",1
"78,214",1
2.37,1
"11,850,000",1
184,1
"4,968",1
"832,000",1
"740,000",1
"4,840,000",1
"10,926,548",1
"23,950",1
33.3,1
"901,142",1
398,1
"18,752",1
"10,123,033,000",1
"113,814",1
"3,198,000",1
"20,878",1
880,1
"408,512,043",1
281,1
"7,421,000",1
"284,940",1
"699,201",1
"2,212,000",1
"5,412,000",1
"7,110,000",1
"7,634",1
"143,179,000",1
"1,427,400,000",1
"3,807,300,000",1
"2,765,568,000",1
3.28,1
1.92,1
"958,645",1
"1,789,460",1
"18,265",1
227,1
"513,240,000",1
"7,929,000",1
46.3,1
790,1
"143,513",1
"333,000",1
"12,849",1
"26,300",1
308,1
"16,860",1
"7,924",1
"8,321,244",1
"8,801",1
"16,711",1
"272,403",1
"3,385",1
"60,796",1
"4,584,000",1
"236,980,000",1
"45,760,000",1
347,1
"1,031,000",1
"17,747",1
"93,813,000",1
"567,385",1
"121,239,000",1
"560,140,106",1
"144,585",1
"1,390,251",1
"5,495",1
"3,024,000,000",1
"456,390,000",1
"19,325",1
"57,635",1
"24,250",1
4.6,1
"496,800,000",1
"29,002",1
"16,552",1
"11,376",1
629,1
"7,577",1
"288,867",1
"398,000",1
"1,804,000",1
"8,216,000",1
4.26,1
"5,555",1
3.92,1
1.83,1
"3,570,111",1
"5,391",1
"294,000",1
"117,537,000",1
"5,189,000",1
"139,467",1
"4,816,000",1
"4,726,816",1
"55,857",1
"126,232",1
"30,500",1
"31,443,232",1
"34,090",1
"19,663,105",1
"40,502",1
"357,766",1
"12,403",1
"3,124,000",1
"590,000",1
698,1
"2,173,478,000",1
"1,793,610,000",1
"5,966",1
"5,010,000",1
"7,288",1
"128,748",1
"3,468,492",1
"9,933,000",1
"52,531",1
"350,698",1
"4,225",1
600,1
"1,473",1
"8,600,000",1
"33,032",1
"136,851,000",1
"272,558",1
"582,786",1
"1,970",1
132,1
"4,884",1
"126,321",1
"91,450,000",1
"807,612",1
15.8,1
"4,864",1
"232,000",1
"4,574",1
"6,121,996,000",1
"3,222",1
"75,787",1
209,1
"89,209",1
"29,253",1
"221,256,000",1
"30,540",1
"9,502",1
"256,000",1
"14,268,676,000",1
"3,440",1
82.7,1
"5,786,028",1
"4,513",1
"901,748,000",1
"3,907",1
"16,361",1
"50,336,000",1
2.42,1
"6,822,000",1
"1,054",1
"4,405,162,000",1
"247,269",1
"1,580,377",1
"33,198",1
"1,028",1
2.33,1
"315,281,000",1
"26,585",1
"1,189,026",1
"1,387,000",1
"171,184",1
"11,480",1
"1,159,978",1
"20,812,569",1
"288,924",1
"547,440,000",1
"3,106,000",1
"1,253,000",1
"3,279",1
"13,122",1
"48,469",1
"8,643,841",1
"40,318,000",1
"57,205,000",1
"438,865,000",1
51.5,1
"16,338",1
"276,983",1
"28,533",1
"12,541",1
"432,211",1
"93,702",1
"1,409",1
"6,117",1
"29,562",1
"3,182,000",1
"1,049,340,000",1
"176,766",1
"4,918",1
"68,216,000",1
"128,856,000",1
"200,359",1
"1,530,175",1
"70,232",1
"273,000",1
"420,684",1
"2,055",1
"41,153",1
"2,712",1
"403,522,000",1
"5,252,000",1
"1,845,796,000",1
"8,345,426",1
"363,000",1
"1,055,045,000",1
"7,679",1
"1,031,463",1
"10,346,000",1
482,1
"13,845",1
"47,360,000",1
"3,222,000",1
"150,378,736",1
1.45,1
3.69,1
"14,356",1
"1,624",1
"152,406",1
"53,529",1
"2,503",1
"6,227",1
"2,947,000",1
"29,250",1
31.6,1
"12,670",1
3.51,1
735,1
"152,327",1
2.84,1
"2,934,000",1
"8,450,000",1
"57,883",1
"175,702,000",1
"13,842,282",1
"3,352,000",1
"16,201",1
"24,709,000",1
"5,788",1
"235,610",1
"11,145,000",1
"62,781",1
"773,535",1
"2,706,244",1
"4,855",1
"1,729,000",1
"33,378",1
"296,018",1
"22,520",1
"1,168,668",1
"986,000",1
"666,000",1
"26,600",1
"722,000",1
"1,178,100,000",1
"67,024",1
44.5,1
"24,550",1
"467,888",1
"24,410,000",1
"33,406",1
"759,000",1
3.4,1
"3,630,000",1
"4,360",1
"1,064,906",1
"8,459",1
"1,990",1
"1,320",1
"35,240,391",1
"86,173",1
922,1
"63,327",1
"63,154",1
"4,983,000",1
"1,820",1
702,1
"11,280,000",1
"25,949",1
"117,912",1
"199,080,000",1
"1,701",1
"224,420",1
"540,566,000",1
"853,342",1
"2,099",1
"897,000",1
"10,777",1
"3,453,000",1
"59,872",1
"56,288",1
"14,000,000",1
"1,380,000",1
"662,532",1
"103,320,000",1
"19,612,077",1
"26,765",1
"1,705,000",1
"1,126,165",1
405,1
"38,685",1
"1,562,400,000",1
"12,945",1
"21,961",1
"2,357.1",1
"6,283,463,000",1
"35,163",1
"2,300,817",1
"1,351,000",1
"2,640,138,000",1
"880,000,000",1
"24,915",1
7.2,1
"7,180",1
"9,300,000",1
"114,000",1
"226,656",1
"3,179,019",1
"18,588",1
"6,285,000",1
"8,102",1
"275,765",1
"164,369",1
"1,002",1
"189,400",1
"770,000",1
"9,268",1
"2,237,783",1
"63,434",1
"13,491,753",1
"1,771,000",1
"3,426,000",1
"4,581",1
"154,840",1
"3,091,714",1
"18,500",1
"375,000",1
"142,814",1
"256,789",1
88.5,1
"10,449,000",1
"26,572,000",1
"11,307",1
"2,105,000",1
"507,370",1
682,1
"29,542",1
"29,092",1
"538,335,000",1
"5,177,896",1
"34,545,000",1
