,DATE,PRCP,TMIN,TMAX,TAVG
25514,1966-11-04,0.0,-3.9000000000000004,6.95,1.525
25515,1966-11-05,0.0,-4.45,5.6000000000000005,0.5750000000000002
25516,1966-11-06,0.15000000000000002,-0.30000000000000004,7.800000000000001,3.7500000000000004
25517,1966-11-07,0.25,1.4000000000000001,11.65,6.525
25518,1966-11-08,0.0,-2.75,2.5,-0.125
25519,1966-11-09,2.4000000000000004,-3.9000000000000004,1.9500000000000002,-0.9750000000000001
25520,1966-11-10,0.25,-7.800000000000001,2.75,-2.5250000000000004
25521,1966-11-11,2.0,-11.100000000000001,2.2,-4.450000000000001
25522,1966-11-12,0.0,-16.150000000000002,-0.55,-8.350000000000001
25523,1966-11-13,0.0,-2.5,10.0,3.75
25524,1966-11-14,0.0,-6.65,5.0,-0.8250000000000002
25525,1966-11-15,0.0,0.8500000000000001,15.55,8.200000000000001
25526,1966-11-16,0.0,1.1500000000000001,15.850000000000001,8.5
25527,1966-11-17,0.0,0.25,10.25,5.25
25528,1966-11-18,0.0,-7.800000000000001,0.8500000000000001,-3.4750000000000005
25529,1966-11-19,0.0,-10.3,3.9000000000000004,-3.2
25530,1966-11-20,0.0,-6.15,7.2,0.5249999999999999
25531,1966-11-21,0.0,-1.1,10.55,4.7250000000000005
25532,1966-11-22,0.0,8.05,17.75,12.9
25533,1966-11-23,0.0,7.800000000000001,12.8,10.3
25534,1966-11-24,0.0,3.3000000000000003,8.6,5.95
25535,1966-11-25,0.0,0.8500000000000001,8.35,4.6
25536,1966-11-26,0.0,1.4000000000000001,9.75,5.575
25537,1966-11-27,0.0,-1.4000000000000001,6.15,2.375
25538,1966-11-28,0.0,-5.800000000000001,1.9500000000000002,-1.9250000000000003
25539,1966-11-29,0.0,-8.6,5.300000000000001,-1.6499999999999995
25540,1966-11-30,0.0,-12.200000000000001,0.25,-5.9750000000000005
25541,1966-12-01,0.0,-15.3,-9.75,-12.525
25542,1966-12-02,0.0,-16.400000000000002,-9.450000000000001,-12.925
25543,1966-12-03,0.0,-17.5,-5.300000000000001,-11.4
25544,1966-12-04,0.65,-6.95,-0.8500000000000001,-3.9000000000000004
25545,1966-12-05,0.4,-8.05,1.1,-3.4750000000000005
25546,1966-12-06,2.0500000000000003,-2.75,7.25,2.25
25547,1966-12-07,2.95,-4.45,2.25,-1.1
25548,1966-12-08,2.5500000000000003,-0.8500000000000001,1.4000000000000001,0.275
25549,1966-12-09,0.0,-11.700000000000001,-0.6000000000000001,-6.15
25550,1966-12-10,0.0,-15.55,-8.85,-12.2
25551,1966-12-11,0.0,-17.8,-2.5,-10.15
25552,1966-12-12,0.0,-11.100000000000001,2.2,-4.450000000000001
25553,1966-12-13,0.0,-8.6,1.9500000000000002,-3.3249999999999997
25554,1966-12-14,0.0,-7.2,5.800000000000001,-0.6999999999999997
25555,1966-12-15,0.0,-3.85,3.0500000000000003,-0.3999999999999999
25556,1966-12-16,0.0,-5.25,9.450000000000001,2.1000000000000005
25557,1966-12-17,0.0,1.4000000000000001,7.25,4.325
25558,1966-12-18,0.0,-3.9000000000000004,3.0500000000000003,-0.42500000000000004
25559,1966-12-19,0.0,-1.1,7.25,3.075
25560,1966-12-20,0.0,-0.55,3.0500000000000003,1.25
25561,1966-12-21,0.0,-10.0,0.6000000000000001,-4.7
25562,1966-12-22,0.0,-13.600000000000001,-6.4,-10.0
25563,1966-12-23,0.0,-16.150000000000002,-5.0,-10.575000000000001
25564,1966-12-24,0.0,-13.05,-2.2,-7.625
25565,1966-12-25,0.0,-15.0,-6.65,-10.825
25566,1966-12-26,0.0,-18.35,-7.2,-12.775
25567,1966-12-27,3.45,-16.650000000000002,-6.4,-11.525000000000002
25568,1966-12-28,15.5,-10.0,-5.0,-7.5
25569,1966-12-29,0.0,-15.25,-6.95,-11.1
25570,1966-12-30,0.0,-15.0,-7.2,-11.1
25571,1966-12-31,0.0,-14.700000000000001,-2.5,-8.600000000000001
25572,1967-01-01,2.8000000000000003,-7.5,-2.8000000000000003,-5.15
25573,1967-01-02,0.0,-9.700000000000001,-0.6000000000000001,-5.15
25574,1967-01-03,0.0,-17.2,-6.7,-11.95
25575,1967-01-04,0.25,-12.200000000000001,-1.1,-6.65
25576,1967-01-05,0.25,-11.950000000000001,-5.0,-8.475000000000001
25577,1967-01-06,1.1500000000000001,-6.4,1.4000000000000001,-2.5
25578,1967-01-07,2.25,-18.05,-0.30000000000000004,-9.175
25579,1967-01-08,0.0,-25.0,-11.950000000000001,-18.475
25580,1967-01-09,0.0,-12.75,-0.8500000000000001,-6.8
25581,1967-01-10,0.0,-15.0,-5.0,-10.0
25582,1967-01-11,0.0,-19.450000000000003,0.25,-9.600000000000001
25583,1967-01-12,0.0,-5.8500000000000005,1.1,-2.375
25584,1967-01-13,0.0,-5.8500000000000005,1.1,-2.375
25585,1967-01-14,0.0,-15.0,-0.30000000000000004,-7.65
25586,1967-01-15,0.0,-21.950000000000003,-10.55,-16.25
25587,1967-01-16,6.1000000000000005,-19.450000000000003,2.5,-8.475000000000001
25588,1967-01-17,0.0,-28.6,-19.450000000000003,-24.025000000000002
25589,1967-01-18,1.3,-33.85,-14.75,-24.3
25590,1967-01-19,0.0,-17.25,-7.5,-12.375
25591,1967-01-20,0.0,-13.9,3.85,-5.025
25592,1967-01-21,0.0,-6.95,3.85,-1.55
25593,1967-01-22,0.0,-1.6500000000000001,5.550000000000001,1.9500000000000002
25594,1967-01-23,0.0,-3.6,5.8500000000000005,1.1250000000000002
25595,1967-01-24,16.5,-5.8500000000000005,4.15,-0.8500000000000001
25596,1967-01-25,6.1000000000000005,-11.4,-5.300000000000001,-8.350000000000001
25597,1967-01-26,0.0,-10.0,-5.8500000000000005,-7.925000000000001
25598,1967-01-27,0.0,-14.15,-3.9000000000000004,-9.025
25599,1967-01-28,0.0,-10.25,-2.8000000000000003,-6.525
25600,1967-01-29,0.0,-4.75,0.0,-2.375
25601,1967-01-30,3.7,-4.75,0.30000000000000004,-2.225
25602,1967-01-31,0.25,-6.1000000000000005,0.8500000000000001,-2.625
25603,1967-02-01,1.6500000000000001,-11.4,-5.550000000000001,-8.475000000000001
25604,1967-02-02,0.0,-16.400000000000002,-7.25,-11.825000000000001
25605,1967-02-03,0.0,-10.3,1.4000000000000001,-4.45
25606,1967-02-04,0.9,-3.6,2.2,-0.7
25607,1967-02-05,7.15,-18.900000000000002,-3.0500000000000003,-10.975000000000001
25608,1967-02-06,0.0,-22.25,-12.5,-17.375
25609,1967-02-07,0.0,-20.55,-7.5,-14.025
25610,1967-02-08,0.0,-13.9,0.8500000000000001,-6.525
25611,1967-02-09,0.0,-11.700000000000001,4.7,-3.5000000000000004
25612,1967-02-10,0.4,-12.5,2.5,-5.0
25613,1967-02-11,0.0,-19.75,-12.200000000000001,-15.975000000000001
25614,1967-02-12,2.25,-21.1,-6.3500000000000005,-13.725000000000001
25615,1967-02-13,0.0,-11.700000000000001,7.2,-2.2500000000000004
25616,1967-02-14,0.0,-0.30000000000000004,7.5,3.6
25617,1967-02-15,2.0,-16.650000000000002,-0.30000000000000004,-8.475000000000001
25618,1967-02-16,0.0,-22.8,-10.25,-16.525
25619,1967-02-17,1.0,-11.700000000000001,-4.15,-7.925000000000001
25620,1967-02-18,2.2,-11.100000000000001,-5.300000000000001,-8.200000000000001
25621,1967-02-19,0.25,-15.0,-3.3000000000000003,-9.15
25622,1967-02-20,0.0,-20.55,-12.8,-16.675
25623,1967-02-21,0.0,-19.450000000000003,3.6,-7.925000000000002
25624,1967-02-22,0.0,-14.450000000000001,-2.2,-8.325000000000001
25625,1967-02-23,1.05,-18.05,-6.4,-12.225000000000001
25626,1967-02-24,0.0,-25.3,-15.600000000000001,-20.450000000000003
25627,1967-02-25,0.0,-24.75,-7.5,-16.125
25628,1967-02-26,0.0,-12.200000000000001,6.15,-3.0250000000000004
25629,1967-02-27,1.6500000000000001,-4.75,2.8000000000000003,-0.9749999999999999
25630,1967-02-28,0.0,-9.15,-1.1500000000000001,-5.15
25631,1967-03-01,0.0,-4.7,6.15,0.7250000000000001
25632,1967-03-02,0.0,0.25,6.95,3.6
25633,1967-03-03,0.0,-4.4,1.4000000000000001,-1.5
25634,1967-03-04,0.0,-5.25,1.1,-2.075
25635,1967-03-05,0.0,-5.300000000000001,-0.6000000000000001,-2.95
25636,1967-03-06,0.0,-8.05,2.8000000000000003,-2.625
25637,1967-03-07,0.0,-18.6,-0.8,-9.700000000000001
25638,1967-03-08,0.0,-16.150000000000002,0.6000000000000001,-7.775000000000001
25639,1967-03-09,0.0,-5.0,14.450000000000001,4.7250000000000005
25640,1967-03-10,0.0,-0.8500000000000001,19.400000000000002,9.275
25641,1967-03-11,0.0,-1.4000000000000001,4.45,1.525
25642,1967-03-12,0.0,-1.9500000000000002,0.8500000000000001,-0.55
25643,1967-03-13,0.0,-2.2,0.8,-0.7000000000000001
25644,1967-03-14,0.0,-3.3000000000000003,-0.25,-1.7750000000000001
25645,1967-03-15,1.4000000000000001,-5.8500000000000005,0.55,-2.6500000000000004
25646,1967-03-16,0.0,-9.450000000000001,3.85,-2.8000000000000007
25647,1967-03-17,0.0,-15.3,-5.0,-10.15
25648,1967-03-18,0.0,-15.55,-0.30000000000000004,-7.925000000000001
25649,1967-03-19,1.75,-5.8500000000000005,1.4000000000000001,-2.225
25650,1967-03-20,3.5500000000000003,-1.4000000000000001,1.1500000000000001,-0.125
25651,1967-03-21,0.0,-0.8500000000000001,1.1500000000000001,0.15000000000000002
25652,1967-03-22,0.0,-5.550000000000001,14.15,4.3
25653,1967-03-23,0.0,-4.15,10.0,2.925
25654,1967-03-24,0.4,2.5,19.700000000000003,11.100000000000001
25655,1967-03-25,0.5,3.35,15.850000000000001,9.600000000000001
25656,1967-03-26,15.9,1.7000000000000002,5.300000000000001,3.5000000000000004
25657,1967-03-27,0.0,0.30000000000000004,14.15,7.2250000000000005
25658,1967-03-28,0.0,3.35,15.3,9.325000000000001
25659,1967-03-29,0.0,4.15,17.5,10.825
25660,1967-03-30,3.0500000000000003,11.65,25.6,18.625
25661,1967-03-31,1.25,3.9000000000000004,18.05,10.975000000000001
25662,1967-04-01,0.0,-0.30000000000000004,13.05,6.375
25663,1967-04-02,21.85,1.6500000000000001,13.9,7.775
25664,1967-04-03,0.0,-2.8000000000000003,11.4,4.3
25665,1967-04-04,0.0,2.75,17.2,9.975
25666,1967-04-05,0.0,2.2,16.95,9.575
25667,1967-04-06,0.0,2.75,11.100000000000001,6.925000000000001
25668,1967-04-07,0.0,-1.1,12.8,5.8500000000000005
25669,1967-04-08,0.5,5.0,10.850000000000001,7.925000000000001
25670,1967-04-09,0.15000000000000002,1.4000000000000001,14.450000000000001,7.925000000000001
25671,1967-04-10,0.0,-3.3000000000000003,8.05,2.375
25672,1967-04-11,0.0,-3.0500000000000003,11.15,4.05
25673,1967-04-12,4.7,2.25,7.2,4.725
25674,1967-04-13,3.7,4.4,15.3,9.850000000000001
25675,1967-04-14,12.200000000000001,9.450000000000001,15.3,12.375
25676,1967-04-15,0.0,4.7,22.8,13.75
25677,1967-04-16,0.0,10.25,29.150000000000002,19.700000000000003
25678,1967-04-17,0.0,1.1500000000000001,16.400000000000002,8.775
25679,1967-04-18,0.0,-0.30000000000000004,9.700000000000001,4.7
25680,1967-04-19,0.0,-3.0500000000000003,16.7,6.824999999999999
25681,1967-04-20,13.450000000000001,6.4,13.9,10.15
25682,1967-04-21,0.0,2.8000000000000003,13.350000000000001,8.075000000000001
25683,1967-04-22,0.0,-2.5,8.05,2.7750000000000004
25684,1967-04-23,0.0,-3.6500000000000004,4.75,0.5499999999999998
25685,1967-04-24,0.0,-4.7,8.85,2.0749999999999997
25686,1967-04-25,0.9,-0.25,10.3,5.025
25687,1967-04-26,3.2,2.2,11.950000000000001,7.075000000000001
25688,1967-04-27,0.0,1.6500000000000001,15.8,8.725
25689,1967-04-28,0.0,4.4,20.3,12.350000000000001
25690,1967-04-29,0.0,13.05,20.3,16.675
25691,1967-04-30,16.400000000000002,10.55,24.400000000000002,17.475
25692,1967-05-01,0.0,2.2,13.3,7.75
25693,1967-05-02,0.0,-4.15,10.0,2.925
25694,1967-05-03,0.0,-5.0,8.9,1.9500000000000002
25695,1967-05-04,0.0,-2.25,10.55,4.15
25696,1967-05-05,0.0,1.4000000000000001,10.0,5.7
25697,1967-05-06,0.0,-2.5,13.600000000000001,5.550000000000001
25698,1967-05-07,0.0,4.7,20.6,12.65
25699,1967-05-08,0.0,4.75,16.7,10.725
25700,1967-05-09,1.5,1.1500000000000001,18.6,9.875
25701,1967-05-10,78.9,8.35,15.0,11.675
25702,1967-05-11,6.3500000000000005,3.6,11.4,7.5
25703,1967-05-12,0.0,0.8500000000000001,9.700000000000001,5.275
25704,1967-05-13,0.0,0.55,13.350000000000001,6.950000000000001
25705,1967-05-14,0.0,4.15,16.7,10.425
25706,1967-05-15,0.0,2.75,17.25,10.0
25707,1967-05-16,0.0,1.9500000000000002,21.1,11.525
25708,1967-05-17,0.0,6.1000000000000005,23.6,14.850000000000001
25709,1967-05-18,0.0,13.350000000000001,33.35,23.35
25710,1967-05-19,0.0,7.75,18.900000000000002,13.325000000000001
25711,1967-05-20,0.0,1.1,18.6,9.850000000000001
25712,1967-05-21,0.0,8.05,19.700000000000003,13.875000000000002
25713,1967-05-22,0.15000000000000002,1.9500000000000002,20.25,11.1
25714,1967-05-23,0.0,12.8,28.35,20.575000000000003
25715,1967-05-24,0.0,9.75,26.400000000000002,18.075000000000003
25716,1967-05-25,0.0,15.0,33.6,24.3
25717,1967-05-26,0.0,18.85,33.050000000000004,25.950000000000003
25718,1967-05-27,0.0,15.0,25.0,20.0
25719,1967-05-28,9.8,10.3,15.55,12.925
25720,1967-05-29,4.3,9.4,15.3,12.350000000000001
25721,1967-05-30,0.0,10.850000000000001,15.850000000000001,13.350000000000001
25722,1967-05-31,0.0,10.3,21.700000000000003,16.0
25723,1967-06-01,0.0,8.6,22.8,15.7
25724,1967-06-02,0.0,5.550000000000001,26.400000000000002,15.975000000000001
25725,1967-06-03,0.0,6.95,28.05,17.5
25726,1967-06-04,7.1000000000000005,13.350000000000001,26.950000000000003,20.150000000000002
25727,1967-06-05,13.850000000000001,15.850000000000001,22.5,19.175
25728,1967-06-06,0.9,14.450000000000001,24.75,19.6
25729,1967-06-07,38.1,17.25,23.35,20.3
25730,1967-06-08,12.600000000000001,14.450000000000001,26.700000000000003,20.575000000000003
25731,1967-06-09,16.0,16.400000000000002,25.85,21.125
25732,1967-06-10,21.25,16.95,24.200000000000003,20.575000000000003
25733,1967-06-11,0.15000000000000002,16.400000000000002,26.1,21.25
25734,1967-06-12,8.9,16.400000000000002,26.700000000000003,21.550000000000004
25735,1967-06-13,4.800000000000001,16.95,26.400000000000002,21.675
25736,1967-06-14,0.4,18.05,28.85,23.450000000000003
25737,1967-06-15,15.25,18.35,28.3,23.325000000000003
25738,1967-06-16,3.5500000000000003,16.95,25.85,21.4
25739,1967-06-17,0.0,16.400000000000002,22.200000000000003,19.300000000000004
25740,1967-06-18,0.0,16.1,22.8,19.450000000000003
25741,1967-06-19,4.2,15.3,26.1,20.700000000000003
25742,1967-06-20,0.0,12.5,26.150000000000002,19.325000000000003
25743,1967-06-21,0.0,15.0,24.450000000000003,19.725
25744,1967-06-22,0.0,10.55,26.950000000000003,18.75
25745,1967-06-23,0.0,12.200000000000001,23.05,17.625
25746,1967-06-24,13.850000000000001,10.0,17.5,13.75
25747,1967-06-25,0.0,9.4,22.75,16.075
25748,1967-06-26,0.0,10.850000000000001,24.400000000000002,17.625
25749,1967-06-27,13.55,15.0,23.3,19.15
25750,1967-06-28,1.0,10.0,26.400000000000002,18.200000000000003
25751,1967-06-29,0.0,15.3,29.150000000000002,22.225
25752,1967-06-30,0.0,17.5,31.950000000000003,24.725
25753,1967-07-01,11.450000000000001,13.9,26.1,20.0
25754,1967-07-02,1.55,10.850000000000001,19.700000000000003,15.275000000000002
25755,1967-07-03,0.0,7.2,18.6,12.9
25756,1967-07-04,0.0,6.4,17.5,11.95
25757,1967-07-05,0.0,6.15,22.200000000000003,14.175
25758,1967-07-06,0.0,9.450000000000001,25.0,17.225
25759,1967-07-07,0.0,10.850000000000001,27.5,19.175
25760,1967-07-08,5.75,18.3,23.85,21.075000000000003
25761,1967-07-09,0.0,18.05,26.150000000000002,22.1
25762,1967-07-10,0.0,19.150000000000002,29.700000000000003,24.425000000000004
25763,1967-07-11,0.0,16.1,29.150000000000002,22.625
25764,1967-07-12,0.0,12.5,25.55,19.025
25765,1967-07-13,0.0,9.450000000000001,21.400000000000002,15.425
25766,1967-07-14,0.0,8.9,25.6,17.25
25767,1967-07-15,0.0,7.75,26.400000000000002,17.075000000000003
25768,1967-07-16,4.1000000000000005,15.0,25.0,20.0
25769,1967-07-17,0.0,13.600000000000001,27.5,20.55
25770,1967-07-18,0.25,15.0,28.6,21.8
25771,1967-07-19,0.0,16.150000000000002,30.55,23.35
25772,1967-07-20,0.0,18.3,30.85,24.575000000000003
25773,1967-07-21,0.0,18.3,31.950000000000003,25.125
25774,1967-07-22,15.75,17.75,32.5,25.125
25775,1967-07-23,0.0,18.900000000000002,30.85,24.875
25776,1967-07-24,0.0,16.400000000000002,29.400000000000002,22.900000000000002
25777,1967-07-25,0.0,13.600000000000001,31.150000000000002,22.375
25778,1967-07-26,0.0,19.150000000000002,30.55,24.85
25779,1967-07-27,0.0,13.05,25.85,19.450000000000003
25780,1967-07-28,0.0,9.450000000000001,27.200000000000003,18.325000000000003
25781,1967-07-29,0.0,14.75,29.450000000000003,22.1
25782,1967-07-30,0.5,14.15,28.05,21.1
25783,1967-07-31,0.0,15.25,30.55,22.9
25784,1967-08-01,0.0,17.25,29.75,23.5
25785,1967-08-02,0.0,16.95,30.85,23.9
25786,1967-08-03,0.0,15.0,27.5,21.25
25787,1967-08-04,0.0,11.15,25.6,18.375
25788,1967-08-05,0.0,8.9,25.0,16.95
25789,1967-08-06,35.050000000000004,16.400000000000002,27.25,21.825000000000003
25790,1967-08-07,0.0,17.25,25.3,21.275
25791,1967-08-08,2.6500000000000004,15.25,29.450000000000003,22.35
25792,1967-08-09,0.0,9.450000000000001,21.950000000000003,15.700000000000003
25793,1967-08-10,0.0,6.95,21.650000000000002,14.3
25794,1967-08-11,0.0,6.7,23.05,14.875
25795,1967-08-12,0.0,6.95,25.3,16.125
25796,1967-08-13,0.0,10.850000000000001,26.950000000000003,18.900000000000002
25797,1967-08-14,0.0,13.350000000000001,26.150000000000002,19.75
25798,1967-08-15,0.0,13.600000000000001,29.700000000000003,21.650000000000002
25799,1967-08-16,0.0,15.600000000000001,30.85,23.225
25800,1967-08-17,0.15000000000000002,15.850000000000001,29.150000000000002,22.5
25801,1967-08-18,0.0,10.850000000000001,17.8,14.325000000000001
25802,1967-08-19,0.0,5.6000000000000005,21.1,13.350000000000001
25803,1967-08-20,0.0,7.5,27.25,17.375
25804,1967-08-21,0.0,12.8,23.6,18.200000000000003
25805,1967-08-22,44.35,12.200000000000001,17.2,14.7
25806,1967-08-23,0.0,13.600000000000001,26.950000000000003,20.275000000000002
25807,1967-08-24,0.0,14.700000000000001,27.5,21.1
25808,1967-08-25,0.0,13.600000000000001,27.8,20.700000000000003
25809,1967-08-26,10.450000000000001,7.75,18.900000000000002,13.325000000000001
25810,1967-08-27,0.0,6.95,22.75,14.85
25811,1967-08-28,0.0,7.25,26.700000000000003,16.975
25812,1967-08-29,0.0,14.15,28.05,21.1
25813,1967-08-30,0.0,7.5,19.700000000000003,13.600000000000001
25814,1967-08-31,0.0,4.15,20.3,12.225000000000001
25815,1967-09-01,0.0,3.6,20.6,12.100000000000001
25816,1967-09-02,0.0,3.9000000000000004,21.400000000000002,12.650000000000002
25817,1967-09-03,0.0,6.7,23.05,14.875
25818,1967-09-04,0.0,5.800000000000001,23.85,14.825000000000001
25819,1967-09-05,0.0,5.8500000000000005,24.75,15.3
25820,1967-09-06,0.0,7.5,25.3,16.4
25821,1967-09-07,0.0,10.55,26.150000000000002,18.35
25822,1967-09-08,0.0,12.8,26.150000000000002,19.475
25823,1967-09-09,0.0,5.800000000000001,22.200000000000003,14.000000000000002
25824,1967-09-10,0.0,2.75,20.0,11.375
25825,1967-09-11,0.0,6.95,23.35,15.15
25826,1967-09-12,0.65,11.4,23.05,17.225
25827,1967-09-13,23.85,12.5,18.6,15.55
25828,1967-09-14,0.0,11.700000000000001,21.650000000000002,16.675
25829,1967-09-15,0.0,14.15,23.3,18.725
25830,1967-09-16,0.0,10.0,25.6,17.8
25831,1967-09-17,0.0,12.5,23.6,18.05
25832,1967-09-18,0.0,13.600000000000001,23.6,18.6
25833,1967-09-19,0.0,11.950000000000001,25.0,18.475
25834,1967-09-20,3.0500000000000003,16.400000000000002,24.150000000000002,20.275000000000002
25835,1967-09-21,0.0,9.450000000000001,20.0,14.725000000000001
25836,1967-09-22,0.0,3.6,21.400000000000002,12.500000000000002
25837,1967-09-23,0.0,6.65,20.55,13.600000000000001
25838,1967-09-24,0.0,1.1,20.25,10.675
25839,1967-09-25,0.0,6.4,28.85,17.625
25840,1967-09-26,1.4000000000000001,7.5,16.95,12.225
25841,1967-09-27,0.0,3.3000000000000003,11.950000000000001,7.625000000000001
25842,1967-09-28,0.0,-2.2,13.600000000000001,5.700000000000001
25843,1967-09-29,0.0,-3.3000000000000003,18.6,7.65
25844,1967-09-30,0.0,1.6500000000000001,26.950000000000003,14.3
25845,1967-10-01,0.0,6.4,28.6,17.5
25846,1967-10-02,0.0,12.200000000000001,28.900000000000002,20.55
25847,1967-10-03,0.0,8.6,28.6,18.6
25848,1967-10-04,0.4,13.05,25.6,19.325000000000003
25849,1967-10-05,0.0,4.15,18.900000000000002,11.525000000000002
25850,1967-10-06,0.25,8.9,18.35,13.625
25851,1967-10-07,27.400000000000002,7.5,12.200000000000001,9.850000000000001
25852,1967-10-08,0.0,4.4,9.450000000000001,6.925000000000001
25853,1967-10-09,1.8,2.75,7.5,5.125
25854,1967-10-10,0.0,1.9500000000000002,5.0,3.475
25855,1967-10-11,0.0,-0.30000000000000004,11.4,5.55
25856,1967-10-12,0.0,1.7000000000000002,20.0,10.85
25857,1967-10-13,1.1500000000000001,7.5,19.700000000000003,13.600000000000001
25858,1967-10-14,0.0,3.35,21.1,12.225000000000001
25859,1967-10-15,0.0,7.2,16.7,11.95
25860,1967-10-16,0.0,0.30000000000000004,17.75,9.025
25861,1967-10-17,0.0,2.25,18.05,10.15
25862,1967-10-18,0.0,0.25,13.350000000000001,6.800000000000001
25863,1967-10-19,0.0,-3.6,14.4,5.4
25864,1967-10-20,0.0,0.25,13.3,6.775
25865,1967-10-21,0.0,-3.9000000000000004,19.150000000000002,7.625000000000001
25866,1967-10-22,0.0,4.75,25.6,15.175
25867,1967-10-23,0.0,12.200000000000001,23.900000000000002,18.05
25868,1967-10-24,1.5,4.75,19.75,12.25
25869,1967-10-25,0.0,-2.8000000000000003,5.0,1.0999999999999999
25870,1967-10-26,0.0,-5.0,1.6500000000000001,-1.6749999999999998
25871,1967-10-27,0.0,-4.7,1.9500000000000002,-1.375
25872,1967-10-28,0.65,-10.25,4.4,-2.925
25873,1967-10-29,15.850000000000001,1.7000000000000002,6.1000000000000005,3.9000000000000004
25874,1967-10-30,0.0,-0.30000000000000004,4.15,1.9250000000000003
25875,1967-10-31,0.0,-4.15,11.100000000000001,3.4750000000000005
25876,1967-11-01,0.0,4.4,8.6,6.5
25877,1967-11-02,0.0,0.8500000000000001,5.550000000000001,3.2
25878,1967-11-03,0.0,-5.0,1.6500000000000001,-1.6749999999999998
25879,1967-11-04,0.0,-8.05,-1.4000000000000001,-4.7250000000000005
25880,1967-11-05,0.0,-7.75,-0.8500000000000001,-4.3
25881,1967-11-06,0.0,-9.75,3.3000000000000003,-3.2249999999999996
25882,1967-11-07,0.0,-10.55,3.9000000000000004,-3.325
25883,1967-11-08,0.0,-5.300000000000001,14.700000000000001,4.7
25884,1967-11-09,0.0,-4.15,14.700000000000001,5.275
25885,1967-11-10,0.0,3.9000000000000004,12.8,8.350000000000001
25886,1967-11-11,0.0,1.4000000000000001,18.35,9.875
25887,1967-11-12,0.0,-3.3000000000000003,9.700000000000001,3.2
25888,1967-11-13,1.55,-4.4,1.1500000000000001,-1.625
25889,1967-11-14,0.0,-5.300000000000001,6.4,0.5499999999999998
25890,1967-11-15,0.0,-9.15,4.7,-2.225
25891,1967-11-16,0.25,-1.4000000000000001,10.0,4.3
25892,1967-11-17,0.25,2.5,10.3,6.4
25893,1967-11-18,0.0,-0.25,7.25,3.5
25894,1967-11-19,0.0,-8.3,2.25,-3.0250000000000004
25895,1967-11-20,2.5500000000000003,-4.45,1.1,-1.675
25896,1967-11-21,0.0,-0.8500000000000001,4.7,1.925
25897,1967-11-22,0.0,-8.3,1.1500000000000001,-3.575
25898,1967-11-23,0.0,-9.15,4.7,-2.225
25899,1967-11-24,0.0,-1.1500000000000001,7.2,3.025
25900,1967-11-25,0.25,-2.2,5.8500000000000005,1.8250000000000002
25901,1967-11-26,1.75,-7.2,0.55,-3.325
25902,1967-11-27,0.0,-11.700000000000001,-5.0,-8.350000000000001
25903,1967-11-28,0.0,-15.0,-6.4,-10.7
25904,1967-11-29,1.4000000000000001,-8.9,-2.5,-5.7
25905,1967-11-30,0.0,-4.4,1.7000000000000002,-1.35
25906,1967-12-01,0.9,-3.6,0.0,-1.8
25907,1967-12-02,0.0,-5.0,0.6000000000000001,-2.2
25908,1967-12-03,0.0,-9.4,6.1000000000000005,-1.65
25909,1967-12-04,0.0,-3.35,4.4,0.5250000000000001
25910,1967-12-05,0.0,-5.8500000000000005,7.75,0.9499999999999997
25911,1967-12-06,0.0,-3.9000000000000004,4.15,0.125
25912,1967-12-07,10.05,0.8500000000000001,3.3000000000000003,2.075
25913,1967-12-08,0.25,-0.25,2.25,1.0
25914,1967-12-09,1.5,-1.9500000000000002,0.8500000000000001,-0.55
25915,1967-12-10,0.0,-3.85,-0.8500000000000001,-2.35
25916,1967-12-11,0.0,-4.7,-0.8500000000000001,-2.7750000000000004
25917,1967-12-12,0.0,-3.85,1.1500000000000001,-1.35
25918,1967-12-13,0.0,-10.55,-2.75,-6.65
25919,1967-12-14,0.0,-12.200000000000001,-6.1000000000000005,-9.15
25920,1967-12-15,0.0,-14.15,-3.0500000000000003,-8.6
25921,1967-12-16,0.4,-7.25,2.5,-2.375
25922,1967-12-17,3.7,-1.6500000000000001,5.8500000000000005,2.1
25923,1967-12-18,0.0,-4.75,2.5,-1.125
25924,1967-12-19,0.0,-7.25,5.300000000000001,-0.9749999999999996
25925,1967-12-20,0.0,-0.30000000000000004,9.450000000000001,4.575
25926,1967-12-21,0.0,-14.450000000000001,9.450000000000001,-2.5
25927,1967-12-22,0.0,-17.75,-10.850000000000001,-14.3
25928,1967-12-23,0.0,-18.3,0.8500000000000001,-8.725
25929,1967-12-24,0.0,-9.700000000000001,3.3000000000000003,-3.2
25930,1967-12-25,0.0,-16.7,-1.7000000000000002,-9.2
25931,1967-12-26,0.0,-20.25,-6.95,-13.6
25932,1967-12-27,0.0,-18.900000000000002,-8.85,-13.875
25933,1967-12-28,0.0,-19.450000000000003,-8.35,-13.900000000000002
25934,1967-12-29,0.0,-15.3,-1.1,-8.200000000000001
25935,1967-12-30,0.0,-18.35,-5.8500000000000005,-12.100000000000001
25936,1967-12-31,0.0,-27.75,-17.5,-22.625
25937,1968-01-01,0.0,-21.700000000000003,-6.95,-14.325000000000001
25938,1968-01-02,1.8,-20.0,-10.8,-15.4
25939,1968-01-03,0.0,-27.8,-16.400000000000002,-22.1
25940,1968-01-04,0.0,-26.150000000000002,-18.3,-22.225
25941,1968-01-05,0.0,-21.700000000000003,-6.7,-14.200000000000001
